site_name,location,date,time,count
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,09:00:00,808
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,10:00:00,745
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,11:00:00,813
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,12:00:00,814
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,13:00:00,873
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,14:00:00,887
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,15:00:00,975
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,16:00:00,1098
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,17:00:00,1014
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,18:00:00,808
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,19:00:00,679
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,20:00:00,498
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,21:00:00,319
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,22:00:00,228
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-22,23:00:00,172
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,00:00:00,89
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,01:00:00,65
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,02:00:00,64
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,03:00:00,95
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,04:00:00,148
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,05:00:00,279
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,06:00:00,800
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,07:00:00,1171
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,08:00:00,1124
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,09:00:00,779
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,10:00:00,768
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,11:00:00,792
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,12:00:00,798
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,13:00:00,874
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,14:00:00,888
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,15:00:00,976
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,16:00:00,1062
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,17:00:00,1068
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,18:00:00,842
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,19:00:00,686
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,20:00:00,561
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,21:00:00,346
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,22:00:00,244
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-23,23:00:00,221
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,00:00:00,152
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,01:00:00,93
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,02:00:00,62
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,03:00:00,111
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,04:00:00,173
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,05:00:00,263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,06:00:00,767
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,07:00:00,1082
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,08:00:00,894
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,09:00:00,794
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,10:00:00,744
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,11:00:00,807
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,12:00:00,870
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,13:00:00,922
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,14:00:00,973
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,15:00:00,1107
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,16:00:00,1050
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,17:00:00,986
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,18:00:00,827
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,19:00:00,731
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,20:00:00,511
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,21:00:00,347
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,22:00:00,239
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-24,23:00:00,193
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,00:00:00,123
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,01:00:00,64
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,02:00:00,64
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,03:00:00,72
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,04:00:00,102
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,05:00:00,156
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,06:00:00,386
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,07:00:00,571
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,08:00:00,439
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,09:00:00,464
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,10:00:00,460
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,11:00:00,614
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,12:00:00,642
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,13:00:00,683
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,14:00:00,718
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,15:00:00,593
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,16:00:00,557
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,17:00:00,545
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,18:00:00,573
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,19:00:00,567
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,20:00:00,450
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,21:00:00,271
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,22:00:00,184
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-25,23:00:00,140
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,00:00:00,94
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,01:00:00,44
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,02:00:00,55
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,03:00:00,45
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,04:00:00,65
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,05:00:00,112
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,06:00:00,280
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,07:00:00,447
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,08:00:00,286
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,09:00:00,257
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,10:00:00,294
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,11:00:00,386
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,12:00:00,466
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,13:00:00,507
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,14:00:00,579
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,15:00:00,579
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,16:00:00,528
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,17:00:00,501
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,18:00:00,531
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,19:00:00,566
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,20:00:00,409
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,21:00:00,285
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,22:00:00,217
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-26,23:00:00,127
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,00:00:00,107
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,01:00:00,131
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,02:00:00,79
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,03:00:00,85
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,04:00:00,142
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,05:00:00,292
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,06:00:00,816
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,07:00:00,1178
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,08:00:00,1105
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,09:00:00,814
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,10:00:00,783
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,11:00:00,818
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,12:00:00,843
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,13:00:00,907
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,14:00:00,890
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,15:00:00,926
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,16:00:00,1129
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,17:00:00,1133
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,18:00:00,923
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,19:00:00,663
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,20:00:00,500
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,21:00:00,299
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,22:00:00,217
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-27,23:00:00,172
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,00:00:00,115
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,01:00:00,94
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,02:00:00,89
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,03:00:00,90
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,04:00:00,141
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,05:00:00,279
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,06:00:00,805
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,07:00:00,1260
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,08:00:00,1120
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,09:00:00,825
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,10:00:00,753
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,11:00:00,799
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,12:00:00,823
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,13:00:00,884
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,14:00:00,939
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,15:00:00,972
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,16:00:00,1081
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,17:00:00,1067
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,18:00:00,827
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,19:00:00,692
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,20:00:00,496
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,21:00:00,309
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,22:00:00,220
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-28,23:00:00,180
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,00:00:00,98
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,01:00:00,81
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,02:00:00,58
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,03:00:00,89
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,04:00:00,160
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,05:00:00,293
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,06:00:00,804
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,07:00:00,1193
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,08:00:00,1114
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,09:00:00,812
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,10:00:00,772
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,11:00:00,766
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,12:00:00,803
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,13:00:00,868
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,14:00:00,937
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,15:00:00,980
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,16:00:00,1141
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,17:00:00,1091
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,18:00:00,873
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,19:00:00,701
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,20:00:00,496
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,21:00:00,295
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,22:00:00,208
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-29,23:00:00,184
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,00:00:00,110
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,01:00:00,58
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,02:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,03:00:00,80
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,04:00:00,154
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,05:00:00,308
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,06:00:00,798
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,07:00:00,1219
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,08:00:00,1164
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,09:00:00,858
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,10:00:00,755
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,11:00:00,826
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,12:00:00,860
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,13:00:00,874
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,14:00:00,901
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,15:00:00,1039
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,16:00:00,1144
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,17:00:00,1082
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,18:00:00,892
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,19:00:00,721
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,20:00:00,606
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,21:00:00,360
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,22:00:00,233
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-30,23:00:00,200
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,00:00:00,95
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,01:00:00,64
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,02:00:00,68
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,03:00:00,86
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,04:00:00,135
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,05:00:00,304
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,06:00:00,778
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,07:00:00,1170
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,08:00:00,1129
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,09:00:00,828
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,10:00:00,784
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,11:00:00,863
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,12:00:00,865
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,13:00:00,969
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,14:00:00,1099
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,15:00:00,1070
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,16:00:00,1175
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,17:00:00,1101
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,18:00:00,802
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,19:00:00,754
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,20:00:00,528
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,21:00:00,337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,22:00:00,239
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-01,23:00:00,198
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,00:00:00,120
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,01:00:00,66
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,02:00:00,68
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,03:00:00,80
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,04:00:00,111
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,05:00:00,181
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,06:00:00,365
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,07:00:00,570
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,08:00:00,445
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,09:00:00,474
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,10:00:00,436
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,11:00:00,628
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,12:00:00,665
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,13:00:00,749
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,14:00:00,704
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,15:00:00,693
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,16:00:00,659
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,17:00:00,574
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,18:00:00,615
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,19:00:00,575
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,20:00:00,470
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,21:00:00,286
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,22:00:00,183
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-02,23:00:00,162
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,00:00:00,101
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,01:00:00,55
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,02:00:00,55
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,03:00:00,46
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,04:00:00,72
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,05:00:00,103
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,06:00:00,302
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,07:00:00,452
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,08:00:00,291
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,09:00:00,306
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,10:00:00,316
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,11:00:00,424
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,12:00:00,503
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,13:00:00,513
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,14:00:00,566
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,15:00:00,585
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,16:00:00,528
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,17:00:00,507
