,date,time,tempC
1985,2020-03-23,1700,9
1986,2020-03-23,1800,8
1987,2020-03-23,1900,8
1988,2020-03-23,2000,7
1989,2020-03-23,2100,7
1990,2020-03-23,2200,6
1991,2020-03-23,2300,6
1992,2020-03-24,0,6
1993,2020-03-24,100,6
1994,2020-03-24,200,6
1995,2020-03-24,300,6
1996,2020-03-24,400,6
1997,2020-03-24,500,6
1998,2020-03-24,600,6
1999,2020-03-24,700,7
2000,2020-03-24,800,8
2001,2020-03-24,900,9
2002,2020-03-24,1000,10
2003,2020-03-24,1100,11
2004,2020-03-24,1200,12
2005,2020-03-24,1300,12
2006,2020-03-24,1400,12
2007,2020-03-24,1500,12
2008,2020-03-24,1600,11
2009,2020-03-24,1700,10
2010,2020-03-24,1800,9
2011,2020-03-24,1900,8
2012,2020-03-24,2000,8
2013,2020-03-24,2100,7
2014,2020-03-24,2200,7
2015,2020-03-24,2300,7
2016,2020-03-25,0,6
2017,2020-03-25,100,6
2018,2020-03-25,200,6
2019,2020-03-25,300,6
2020,2020-03-25,400,6
2021,2020-03-25,500,6
2022,2020-03-25,600,6
2023,2020-03-25,700,7
2024,2020-03-25,800,9
2025,2020-03-25,900,10
2026,2020-03-25,1000,11
2027,2020-03-25,1100,12
2028,2020-03-25,1200,12
2029,2020-03-25,1300,13
2030,2020-03-25,1400,13
2031,2020-03-25,1500,13
2032,2020-03-25,1600,12
2033,2020-03-25,1700,11
2034,2020-03-25,1800,11
2035,2020-03-25,1900,10
2036,2020-03-25,2000,9
2037,2020-03-25,2100,8
2038,2020-03-25,2200,8
2039,2020-03-25,2300,8
2040,2020-03-26,0,8
2041,2020-03-26,100,8
2042,2020-03-26,200,8
2043,2020-03-26,300,8
2044,2020-03-26,400,7
2045,2020-03-26,500,7
2046,2020-03-26,600,7
2047,2020-03-26,700,8
2048,2020-03-26,800,8
2049,2020-03-26,900,9
2050,2020-03-26,1000,9
2051,2020-03-26,1100,9
2052,2020-03-26,1200,10
2053,2020-03-26,1300,9
2054,2020-03-26,1400,9
2055,2020-03-26,1500,9
2056,2020-03-26,1600,9
2057,2020-03-26,1700,9
2058,2020-03-26,1800,8
2059,2020-03-26,1900,8
2060,2020-03-26,2000,7
2061,2020-03-26,2100,6
2062,2020-03-26,2200,6
2063,2020-03-26,2300,6
2064,2020-03-27,0,6
2065,2020-03-27,100,6
2066,2020-03-27,200,7
2067,2020-03-27,300,7
2068,2020-03-27,400,7
2069,2020-03-27,500,7
2070,2020-03-27,600,7
2071,2020-03-27,700,7
2072,2020-03-27,800,8
2073,2020-03-27,900,8
2074,2020-03-27,1000,8
2075,2020-03-27,1100,8
2076,2020-03-27,1200,9
2077,2020-03-27,1300,9
2078,2020-03-27,1400,9
2079,2020-03-27,1500,9
2080,2020-03-27,1600,8
2081,2020-03-27,1700,8
2082,2020-03-27,1800,8
2083,2020-03-27,1900,8
2084,2020-03-27,2000,7
2085,2020-03-27,2100,7
2086,2020-03-27,2200,7
2087,2020-03-27,2300,7
2088,2020-03-28,0,7
2089,2020-03-28,100,7
2090,2020-03-28,200,7
2091,2020-03-28,300,6
2092,2020-03-28,400,6
2093,2020-03-28,500,6
2094,2020-03-28,600,7
2095,2020-03-28,700,7
2096,2020-03-28,800,7
2097,2020-03-28,900,7
2098,2020-03-28,1000,7
2099,2020-03-28,1100,8
2100,2020-03-28,1200,8
2101,2020-03-28,1300,8
2102,2020-03-28,1400,8
2103,2020-03-28,1500,8
2104,2020-03-28,1600,8
2105,2020-03-28,1700,8
2106,2020-03-28,1800,7
2107,2020-03-28,1900,7
2108,2020-03-28,2000,6
2109,2020-03-28,2100,6
2110,2020-03-28,2200,5
2111,2020-03-28,2300,5
2112,2020-03-29,0,5
2113,2020-03-29,100,5
2114,2020-03-29,200,4
2115,2020-03-29,300,4
2116,2020-03-29,400,4
2117,2020-03-29,500,4
2118,2020-03-29,600,4
2119,2020-03-29,700,4
2120,2020-03-29,800,4
2121,2020-03-29,900,4
2122,2020-03-29,1000,4
2123,2020-03-29,1100,4
2124,2020-03-29,1200,5
2125,2020-03-29,1300,5
2126,2020-03-29,1400,5
2127,2020-03-29,1500,5
2128,2020-03-29,1600,4
2129,2020-03-29,1700,2
2130,2020-03-29,1800,1
2131,2020-03-29,1900,0
2132,2020-03-29,2000,-2
2133,2020-03-29,2100,-3
2134,2020-03-29,2200,-1
2135,2020-03-29,2300,1
2136,2020-03-30,0,2
2137,2020-03-30,100,2
2138,2020-03-30,200,2
2139,2020-03-30,300,2
2140,2020-03-30,400,2
2141,2020-03-30,500,2
2142,2020-03-30,600,2
2143,2020-03-30,700,4
2144,2020-03-30,800,5
2145,2020-03-30,900,6
2146,2020-03-30,1000,7
2147,2020-03-30,1100,7
2148,2020-03-30,1200,8
2149,2020-03-30,1300,8
2150,2020-03-30,1400,8
2151,2020-03-30,1500,8
2152,2020-03-30,1600,8
2153,2020-03-30,1700,7
2154,2020-03-30,1800,7
2155,2020-03-30,1900,7
2156,2020-03-30,2000,6
2157,2020-03-30,2100,5
2158,2020-03-30,2200,5
2159,2020-03-30,2300,5
2160,2020-03-31,0,5
2161,2020-03-31,100,4
2162,2020-03-31,200,4
2163,2020-03-31,300,4
2164,2020-03-31,400,4
2165,2020-03-31,500,4
2166,2020-03-31,600,4
2167,2020-03-31,700,5
2168,2020-03-31,800,6
2169,2020-03-31,900,6
2170,2020-03-31,1000,7
2171,2020-03-31,1100,7
2172,2020-03-31,1200,8
2173,2020-03-31,1300,8
2174,2020-03-31,1400,8
2175,2020-03-31,1500,8
2176,2020-03-31,1600,7
2177,2020-03-31,1700,7
2178,2020-03-31,1800,7
2179,2020-03-31,1900,7
2180,2020-03-31,2000,7
2181,2020-03-31,2100,7
2182,2020-03-31,2200,7
2183,2020-03-31,2300,7
2184,2020-04-01,0,6
2185,2020-04-01,100,6
2186,2020-04-01,200,6
2187,2020-04-01,300,6
2188,2020-04-01,400,6
2189,2020-04-01,500,6
2190,2020-04-01,600,6
2191,2020-04-01,700,6
2192,2020-04-01,800,7
2193,2020-04-01,900,7
2194,2020-04-01,1000,7
2195,2020-04-01,1100,7
2196,2020-04-01,1200,8
2197,2020-04-01,1300,8
2198,2020-04-01,1400,8
2199,2020-04-01,1500,8
2200,2020-04-01,1600,8
2201,2020-04-01,1700,8
2202,2020-04-01,1800,8
2203,2020-04-01,1900,7
2204,2020-04-01,2000,6
2205,2020-04-01,2100,6
2206,2020-04-01,2200,6
2207,2020-04-01,2300,6
2208,2020-04-02,0,6
2209,2020-04-02,100,6
2210,2020-04-02,200,7
2211,2020-04-02,300,7
2212,2020-04-02,400,7
2213,2020-04-02,500,7
2214,2020-04-02,600,7
2215,2020-04-02,700,7
2216,2020-04-02,800,8
2217,2020-04-02,900,8
2218,2020-04-02,1000,8
2219,2020-04-02,1100,9
2220,2020-04-02,1200,9
2221,2020-04-02,1300,9
2222,2020-04-02,1400,10
2223,2020-04-02,1500,11
2224,2020-04-02,1600,10
2225,2020-04-02,1700,9
2226,2020-04-02,1800,9
2227,2020-04-02,1900,8
2228,2020-04-02,2000,7
2229,2020-04-02,2100,6
2230,2020-04-02,2200,5
2231,2020-04-02,2300,4
2232,2020-04-03,0,4
2233,2020-04-03,100,5
2234,2020-04-03,200,6
2235,2020-04-03,300,6
2236,2020-04-03,400,6
2237,2020-04-03,500,6
2238,2020-04-03,600,6
2239,2020-04-03,700,6
2240,2020-04-03,800,7
2241,2020-04-03,900,8
2242,2020-04-03,1000,8
2243,2020-04-03,1100,8
2244,2020-04-03,1200,8
2245,2020-04-03,1300,8
2246,2020-04-03,1400,9
2247,2020-04-03,1500,9
2248,2020-04-03,1600,8
2249,2020-04-03,1700,7
2250,2020-04-03,1800,5
2251,2020-04-03,1900,4
2252,2020-04-03,2000,3
2253,2020-04-03,2100,1
2254,2020-04-03,2200,3
2255,2020-04-03,2300,4
2256,2020-04-04,0,5
2257,2020-04-04,100,5
2258,2020-04-04,200,5
2259,2020-04-04,300,5
2260,2020-04-04,400,5
2261,2020-04-04,500,5
2262,2020-04-04,600,5
2263,2020-04-04,700,6
2264,2020-04-04,800,7
2265,2020-04-04,900,9
2266,2020-04-04,1000,9
2267,2020-04-04,1100,9
2268,2020-04-04,1200,10
2269,2020-04-04,1300,10
2270,2020-04-04,1400,10
2271,2020-04-04,1500,10
2272,2020-04-04,1600,9
2273,2020-04-04,1700,9
2274,2020-04-04,1800,9
2275,2020-04-04,1900,9
2276,2020-04-04,2000,8
2277,2020-04-04,2100,8
2278,2020-04-04,2200,8
2279,2020-04-04,2300,8
2280,2020-04-05,0,8
2281,2020-04-05,100,8
2282,2020-04-05,200,8
2283,2020-04-05,300,8
2284,2020-04-05,400,8
2285,2020-04-05,500,8
2286,2020-04-05,600,8
2287,2020-04-05,700,9
2288,2020-04-05,800,9
2289,2020-04-05,900,9
2290,2020-04-05,1000,10
2291,2020-04-05,1100,11
2292,2020-04-05,1200,12
2293,2020-04-05,1300,12
2294,2020-04-05,1400,11
2295,2020-04-05,1500,11
2296,2020-04-05,1600,11
2297,2020-04-05,1700,11
2298,2020-04-05,1800,11
2299,2020-04-05,1900,11
2300,2020-04-05,2000,11
2301,2020-04-05,2100,11
2302,2020-04-05,2200,10
2303,2020-04-05,2300,9
2304,2020-04-06,0,8
2305,2020-04-06,100,8
2306,2020-04-06,200,8
2307,2020-04-06,300,8
2308,2020-04-06,400,8
2309,2020-04-06,500,7
2310,2020-04-06,600,7
2311,2020-04-06,700,8
2312,2020-04-06,800,8
2313,2020-04-06,900,8
2314,2020-04-06,1000,9
2315,2020-04-06,1100,10
2316,2020-04-06,1200,10
2317,2020-04-06,1300,11
2318,2020-04-06,1400,11
2319,2020-04-06,1500,11
2320,2020-04-06,1600,11
2321,2020-04-06,1700,10
2322,2020-04-06,1800,10
2323,2020-04-06,1900,9
2324,2020-04-06,2000,8
2325,2020-04-06,2100,7
2326,2020-04-06,2200,6
2327,2020-04-06,2300,6
2328,2020-04-07,0,6
2329,2020-04-07,100,6
2330,2020-04-07,200,6
2331,2020-04-07,300,6
2332,2020-04-07,400,6
2333,2020-04-07,500,6
2334,2020-04-07,600,6
2335,2020-04-07,700,7
2336,2020-04-07,800,8
2337,2020-04-07,900,9
2338,2020-04-07,1000,10
2339,2020-04-07,1100,11
2340,2020-04-07,1200,11
2341,2020-04-07,1300,11
2342,2020-04-07,1400,11
2343,2020-04-07,1500,11
2344,2020-04-07,1600,11
2345,2020-04-07,1700,11
2346,2020-04-07,1800,10
2347,2020-04-07,1900,9
2348,2020-04-07,2000,8
2349,2020-04-07,2100,7
2350,2020-04-07,2200,7
2351,2020-04-07,2300,7
2352,2020-04-08,0,7
2353,2020-04-08,100,7
2354,2020-04-08,200,7
2355,2020-04-08,300,7
2356,2020-04-08,400,7
2357,2020-04-08,500,7
2358,2020-04-08,600,7
2359,2020-04-08,700,8
2360,2020-04-08,800,10
2361,2020-04-08,900,11
2362,2020-04-08,1000,12
2363,2020-04-08,1100,12
2364,2020-04-08,1200,13
2365,2020-04-08,1300,12
2366,2020-04-08,1400,12
2367,2020-04-08,1500,12
2368,2020-04-08,1600,12
2369,2020-04-08,1700,11
2370,2020-04-08,1800,11
2371,2020-04-08,1900,10
2372,2020-04-08,2000,10
2373,2020-04-08,2100,9
2374,2020-04-08,2200,9
2375,2020-04-08,2300,9
2376,2020-04-09,0,9
2377,2020-04-09,100,9
2378,2020-04-09,200,9
2379,2020-04-09,300,9
2380,2020-04-09,400,9
2381,2020-04-09,500,9
2382,2020-04-09,600,9
2383,2020-04-09,700,9
2384,2020-04-09,800,10
2385,2020-04-09,900,11
2386,2020-04-09,1000,11
2387,2020-04-09,1100,12
2388,2020-04-09,1200,13
2389,2020-04-09,1300,13
2390,2020-04-09,1400,13
2391,2020-04-09,1500,13
2392,2020-04-09,1600,13
2393,2020-04-09,1700,13
2394,2020-04-09,1800,12
2395,2020-04-09,1900,12
2396,2020-04-09,2000,11
2397,2020-04-09,2100,11
2398,2020-04-09,2200,11
2399,2020-04-09,2300,10
2400,2020-04-10,0,10
2401,2020-04-10,100,11
2402,2020-04-10,200,11
2403,2020-04-10,300,11
2404,2020-04-10,400,11
2405,2020-04-10,500,11
2406,2020-04-10,600,10
2407,2020-04-10,700,11
2408,2020-04-10,800,12
2409,2020-04-10,900,13
2410,2020-04-10,1000,14
2411,2020-04-10,1100,15
2412,2020-04-10,1200,15
2413,2020-04-10,1300,15
2414,2020-04-10,1400,15
2415,2020-04-10,1500,16
2416,2020-04-10,1600,15
2417,2020-04-10,1700,14
2418,2020-04-10,1800,14
2419,2020-04-10,1900,13
2420,2020-04-10,2000,12
2421,2020-04-10,2100,12
2422,2020-04-10,2200,11
2423,2020-04-10,2300,11
2424,2020-04-11,0,11
2425,2020-04-11,100,10
2426,2020-04-11,200,10
2427,2020-04-11,300,10
2428,2020-04-11,400,10
2429,2020-04-11,500,10
2430,2020-04-11,600,10
2431,2020-04-11,700,11
2432,2020-04-11,800,12
2433,2020-04-11,900,13
2434,2020-04-11,1000,14
2435,2020-04-11,1100,14
2436,2020-04-11,1200,15
2437,2020-04-11,1300,15
2438,2020-04-11,1400,15
2439,2020-04-11,1500,15
2440,2020-04-11,1600,14
2441,2020-04-11,1700,14
2442,2020-04-11,1800,14
2443,2020-04-11,1900,13
2444,2020-04-11,2000,11
2445,2020-04-11,2100,10
2446,2020-04-11,2200,9
2447,2020-04-11,2300,9
2448,2020-04-12,0,9
2449,2020-04-12,100,8
2450,2020-04-12,200,8
2451,2020-04-12,300,8
2452,2020-04-12,400,8
2453,2020-04-12,500,8
2454,2020-04-12,600,9
2455,2020-04-12,700,9
2456,2020-04-12,800,10
2457,2020-04-12,900,10
2458,2020-04-12,1000,10
2459,2020-04-12,1100,10
2460,2020-04-12,1200,10
2461,2020-04-12,1300,10
2462,2020-04-12,1400,10
2463,2020-04-12,1500,10
2464,2020-04-12,1600,9
2465,2020-04-12,1700,9
2466,2020-04-12,1800,9
2467,2020-04-12,1900,9
2468,2020-04-12,2000,9
2469,2020-04-12,2100,9
2470,2020-04-12,2200,9
2471,2020-04-12,2300,9
2472,2020-04-13,0,9
2473,2020-04-13,100,8
2474,2020-04-13,200,8
2475,2020-04-13,300,7
2476,2020-04-13,400,7
2477,2020-04-13,500,7
2478,2020-04-13,600,6
2479,2020-04-13,700,6
2480,2020-04-13,800,6
2481,2020-04-13,900,7
2482,2020-04-13,1000,7
2483,2020-04-13,1100,7
2484,2020-04-13,1200,7
2485,2020-04-13,1300,7
2486,2020-04-13,1400,7
2487,2020-04-13,1500,7
2488,2020-04-13,1600,7
2489,2020-04-13,1700,7
2490,2020-04-13,1800,7
2491,2020-04-13,1900,7
2492,2020-04-13,2000,6
2493,2020-04-13,2100,5
2494,2020-04-13,2200,5
2495,2020-04-13,2300,5
2496,2020-04-14,0,6
2497,2020-04-14,100,5
2498,2020-04-14,200,5
2499,2020-04-14,300,5
2500,2020-04-14,400,5
2501,2020-04-14,500,5
2502,2020-04-14,600,5
2503,2020-04-14,700,6
2504,2020-04-14,800,7
2505,2020-04-14,900,8
2506,2020-04-14,1000,9
2507,2020-04-14,1100,9
2508,2020-04-14,1200,10
2509,2020-04-14,1300,10
2510,2020-04-14,1400,10
2511,2020-04-14,1500,10
2512,2020-04-14,1600,10
2513,2020-04-14,1700,10
2514,2020-04-14,1800,10
2515,2020-04-14,1900,9
2516,2020-04-14,2000,8
2517,2020-04-14,2100,7
2518,2020-04-14,2200,7
2519,2020-04-14,2300,7
2520,2020-04-15,0,7
2521,2020-04-15,100,7
2522,2020-04-15,200,6
2523,2020-04-15,300,6
2524,2020-04-15,400,6
2525,2020-04-15,500,6
2526,2020-04-15,600,6
2527,2020-04-15,700,8
2528,2020-04-15,800,9
2529,2020-04-15,900,10
2530,2020-04-15,1000,10
2531,2020-04-15,1100,10
2532,2020-04-15,1200,11
2533,2020-04-15,1300,11
2534,2020-04-15,1400,11
2535,2020-04-15,1500,11
2536,2020-04-15,1600,11
2537,2020-04-15,1700,11
2538,2020-04-15,1800,10
2539,2020-04-15,1900,9
2540,2020-04-15,2000,8
2541,2020-04-15,2100,7
2542,2020-04-15,2200,7
2543,2020-04-15,2300,7
2544,2020-04-16,0,7
2545,2020-04-16,100,6
2546,2020-04-16,200,6
2547,2020-04-16,300,6
2548,2020-04-16,400,7
2549,2020-04-16,500,7
2550,2020-04-16,600,8
2551,2020-04-16,700,8
2552,2020-04-16,800,9
2553,2020-04-16,900,9
2554,2020-04-16,1000,9
2555,2020-04-16,1100,10
2556,2020-04-16,1200,10
2557,2020-04-16,1300,10
2558,2020-04-16,1400,10
2559,2020-04-16,1500,10
2560,2020-04-16,1600,10
2561,2020-04-16,1700,10
2562,2020-04-16,1800,10
2563,2020-04-16,1900,10
2564,2020-04-16,2000,9
2565,2020-04-16,2100,9
2566,2020-04-16,2200,9
2567,2020-04-16,2300,9
2568,2020-04-17,0,9
2569,2020-04-17,100,9
2570,2020-04-17,200,9
2571,2020-04-17,300,9
2572,2020-04-17,400,9
2573,2020-04-17,500,9
2574,2020-04-17,600,9
2575,2020-04-17,700,9
2576,2020-04-17,800,10
2577,2020-04-17,900,10
2578,2020-04-17,1000,10
2579,2020-04-17,1100,10
2580,2020-04-17,1200,10
2581,2020-04-17,1300,10
2582,2020-04-17,1400,10
2583,2020-04-17,1500,11
2584,2020-04-17,1600,10
2585,2020-04-17,1700,10
2586,2020-04-17,1800,10
2587,2020-04-17,1900,10
2588,2020-04-17,2000,9
2589,2020-04-17,2100,9
2590,2020-04-17,2200,9
2591,2020-04-17,2300,9
2592,2020-04-18,0,8
2593,2020-04-18,100,8
2594,2020-04-18,200,8
2595,2020-04-18,300,8
2596,2020-04-18,400,8
2597,2020-04-18,500,8
2598,2020-04-18,600,8
2599,2020-04-18,700,8
2600,2020-04-18,800,8
2601,2020-04-18,900,8
2602,2020-04-18,1000,9
2603,2020-04-18,1100,9
2604,2020-04-18,1200,10
2605,2020-04-18,1300,10
2606,2020-04-18,1400,10
2607,2020-04-18,1500,10
2608,2020-04-18,1600,9
2609,2020-04-18,1700,9
2610,2020-04-18,1800,9
2611,2020-04-18,1900,9
2612,2020-04-18,2000,8
2613,2020-04-18,2100,8
2614,2020-04-18,2200,8
2615,2020-04-18,2300,8
2616,2020-04-19,0,8
2617,2020-04-19,100,8
2618,2020-04-19,200,7
2619,2020-04-19,300,7
2620,2020-04-19,400,7
2621,2020-04-19,500,8
2622,2020-04-19,600,8
2623,2020-04-19,700,8
2624,2020-04-19,800,9
2625,2020-04-19,900,10
2626,2020-04-19,1000,10
2627,2020-04-19,1100,10
2628,2020-04-19,1200,11
2629,2020-04-19,1300,11
2630,2020-04-19,1400,11
2631,2020-04-19,1500,11
2632,2020-04-19,1600,11
2633,2020-04-19,1700,10
2634,2020-04-19,1800,10
2635,2020-04-19,1900,10
2636,2020-04-19,2000,9
2637,2020-04-19,2100,8
2638,2020-04-19,2200,8
2639,2020-04-19,2300,8
2640,2020-04-20,0,8
2641,2020-04-20,100,7
2642,2020-04-20,200,7
2643,2020-04-20,300,7
2644,2020-04-20,400,7
2645,2020-04-20,500,6
2646,2020-04-20,600,6
2647,2020-04-20,700,7
2648,2020-04-20,800,8
2649,2020-04-20,900,9
2650,2020-04-20,1000,9
2651,2020-04-20,1100,9
2652,2020-04-20,1200,10
2653,2020-04-20,1300,10
2654,2020-04-20,1400,10
2655,2020-04-20,1500,10
2656,2020-04-20,1600,10
2657,2020-04-20,1700,10
2658,2020-04-20,1800,10
2659,2020-04-20,1900,10
2660,2020-04-20,2000,9
2661,2020-04-20,2100,9
2662,2020-04-20,2200,8
2663,2020-04-20,2300,8
2664,2020-04-21,0,8
2665,2020-04-21,100,7
2666,2020-04-21,200,7
2667,2020-04-21,300,7
2668,2020-04-21,400,7
2669,2020-04-21,500,7
2670,2020-04-21,600,8
2671,2020-04-21,700,8
2672,2020-04-21,800,9
2673,2020-04-21,900,9
2674,2020-04-21,1000,10
2675,2020-04-21,1100,10
2676,2020-04-21,1200,10
2677,2020-04-21,1300,11
2678,2020-04-21,1400,11
2679,2020-04-21,1500,11
2680,2020-04-21,1600,11
2681,2020-04-21,1700,11
2682,2020-04-21,1800,11
2683,2020-04-21,1900,10
2684,2020-04-21,2000,10
2685,2020-04-21,2100,9
2686,2020-04-21,2200,9
2687,2020-04-21,2300,9
2688,2020-04-22,0,8
2689,2020-04-22,100,8
2690,2020-04-22,200,7
2691,2020-04-22,300,7
2692,2020-04-22,400,7
2693,2020-04-22,500,8
2694,2020-04-22,600,8
2695,2020-04-22,700,8
2696,2020-04-22,800,8
2697,2020-04-22,900,9
2698,2020-04-22,1000,9
2699,2020-04-22,1100,9
2700,2020-04-22,1200,9
2701,2020-04-22,1300,10
2702,2020-04-22,1400,10
2703,2020-04-22,1500,10
2704,2020-04-22,1600,9
2705,2020-04-22,1700,8
2706,2020-04-22,1800,7
2707,2020-04-22,1900,6
2708,2020-04-22,2000,5
2709,2020-04-22,2100,3
2710,2020-04-22,2200,5
2711,2020-04-22,2300,7
2712,2020-04-23,0,9
2713,2020-04-23,100,9
2714,2020-04-23,200,9
2715,2020-04-23,300,9
2716,2020-04-23,400,8
2717,2020-04-23,500,8
2718,2020-04-23,600,8
2719,2020-04-23,700,9
2720,2020-04-23,800,9
2721,2020-04-23,900,9
2722,2020-04-23,1000,10
2723,2020-04-23,1100,10
2724,2020-04-23,1200,11
2725,2020-04-23,1300,11
2726,2020-04-23,1400,11
2727,2020-04-23,1500,11
2728,2020-04-23,1600,11
2729,2020-04-23,1700,11
2730,2020-04-23,1800,11
2731,2020-04-23,1900,10
2732,2020-04-23,2000,9
2733,2020-04-23,2100,9
2734,2020-04-23,2200,9
2735,2020-04-23,2300,9
2736,2020-04-24,0,9
2737,2020-04-24,100,9
2738,2020-04-24,200,9
2739,2020-04-24,300,9
2740,2020-04-24,400,9
2741,2020-04-24,500,9
2742,2020-04-24,600,9
2743,2020-04-24,700,10
2744,2020-04-24,800,11
2745,2020-04-24,900,12
2746,2020-04-24,1000,12
2747,2020-04-24,1100,12
2748,2020-04-24,1200,13
2749,2020-04-24,1300,13
2750,2020-04-24,1400,13
2751,2020-04-24,1500,13
2752,2020-04-24,1600,12
2753,2020-04-24,1700,12
2754,2020-04-24,1800,11
2755,2020-04-24,1900,11
2756,2020-04-24,2000,10
2757,2020-04-24,2100,10
2758,2020-04-24,2200,9
2759,2020-04-24,2300,9
2760,2020-04-25,0,9
2761,2020-04-25,100,9
2762,2020-04-25,200,10
2763,2020-04-25,300,10
2764,2020-04-25,400,10
2765,2020-04-25,500,10
2766,2020-04-25,600,9
2767,2020-04-25,700,10
2768,2020-04-25,800,11
2769,2020-04-25,900,12
2770,2020-04-25,1000,12
2771,2020-04-25,1100,12
2772,2020-04-25,1200,13
2773,2020-04-25,1300,13
2774,2020-04-25,1400,13
2775,2020-04-25,1500,13
2776,2020-04-25,1600,13
2777,2020-04-25,1700,12
2778,2020-04-25,1800,12
2779,2020-04-25,1900,11
2780,2020-04-25,2000,11
2781,2020-04-25,2100,10
2782,2020-04-25,2200,10
2783,2020-04-25,2300,10
2784,2020-04-26,0,10
2785,2020-04-26,100,10
2786,2020-04-26,200,9
2787,2020-04-26,300,9
2788,2020-04-26,400,9
2789,2020-04-26,500,9
2790,2020-04-26,600,9
2791,2020-04-26,700,10
2792,2020-04-26,800,10
2793,2020-04-26,900,11
2794,2020-04-26,1000,10
2795,2020-04-26,1100,9
2796,2020-04-26,1200,9
2797,2020-04-26,1300,8
2798,2020-04-26,1400,8
2799,2020-04-26,1500,8
2800,2020-04-26,1600,8
2801,2020-04-26,1700,8
2802,2020-04-26,1800,8
2803,2020-04-26,1900,8
2804,2020-04-26,2000,8
2805,2020-04-26,2100,8
2806,2020-04-26,2200,8
2807,2020-04-26,2300,8
2808,2020-04-27,0,8
2809,2020-04-27,100,8
2810,2020-04-27,200,8
2811,2020-04-27,300,8
2812,2020-04-27,400,7
2813,2020-04-27,500,7
2814,2020-04-27,600,7
2815,2020-04-27,700,7
2816,2020-04-27,800,8
2817,2020-04-27,900,9
2818,2020-04-27,1000,9
2819,2020-04-27,1100,9
2820,2020-04-27,1200,9
2821,2020-04-27,1300,9
2822,2020-04-27,1400,9
2823,2020-04-27,1500,9
2824,2020-04-27,1600,9
2825,2020-04-27,1700,9
2826,2020-04-27,1800,9
2827,2020-04-27,1900,9
2828,2020-04-27,2000,8
2829,2020-04-27,2100,7
2830,2020-04-27,2200,7
2831,2020-04-27,2300,7
2832,2020-04-28,0,6
2833,2020-04-28,100,6
2834,2020-04-28,200,7
2835,2020-04-28,300,7
2836,2020-04-28,400,7
2837,2020-04-28,500,7
2838,2020-04-28,600,7
2839,2020-04-28,700,8
2840,2020-04-28,800,8
2841,2020-04-28,900,9
2842,2020-04-28,1000,9
2843,2020-04-28,1100,10
2844,2020-04-28,1200,10
2845,2020-04-28,1300,10
2846,2020-04-28,1400,10
2847,2020-04-28,1500,10
2848,2020-04-28,1600,10
2849,2020-04-28,1700,10
2850,2020-04-28,1800,9
2851,2020-04-28,1900,9
2852,2020-04-28,2000,8
2853,2020-04-28,2100,8
2854,2020-04-28,2200,7
2855,2020-04-28,2300,7
2856,2020-04-29,0,7
2857,2020-04-29,100,7
2858,2020-04-29,200,7
2859,2020-04-29,300,7
2860,2020-04-29,400,7
2861,2020-04-29,500,7
2862,2020-04-29,600,8
2863,2020-04-29,700,8
2864,2020-04-29,800,8
2865,2020-04-29,900,8
2866,2020-04-29,1000,8
2867,2020-04-29,1100,8
2868,2020-04-29,1200,8
2869,2020-04-29,1300,9
2870,2020-04-29,1400,10
2871,2020-04-29,1500,11
2872,2020-04-29,1600,11
2873,2020-04-29,1700,11
2874,2020-04-29,1800,10
2875,2020-04-29,1900,9
2876,2020-04-29,2000,8
2877,2020-04-29,2100,6
2878,2020-04-29,2200,7
2879,2020-04-29,2300,7
2880,2020-04-30,0,7
2881,2020-04-30,100,7
2882,2020-04-30,200,7
2883,2020-04-30,300,7
2884,2020-04-30,400,7
2885,2020-04-30,500,7
2886,2020-04-30,600,6
2887,2020-04-30,700,7
2888,2020-04-30,800,7
2889,2020-04-30,900,8
2890,2020-04-30,1000,7
2891,2020-04-30,1100,7
2892,2020-04-30,1200,7
2893,2020-04-30,1300,7
2894,2020-04-30,1400,8
2895,2020-04-30,1500,9
2896,2020-04-30,1600,8
2897,2020-04-30,1700,7
2898,2020-04-30,1800,7
2899,2020-04-30,1900,5
2900,2020-04-30,2000,4
2901,2020-04-30,2100,3
2902,2020-04-30,2200,4
2903,2020-04-30,2300,5
2904,2020-05-01,0,6
2905,2020-05-01,100,6
2906,2020-05-01,200,6
2907,2020-05-01,300,5
2908,2020-05-01,400,5
2909,2020-05-01,500,5
2910,2020-05-01,600,5
2911,2020-05-01,700,6
2912,2020-05-01,800,7
2913,2020-05-01,900,8
2914,2020-05-01,1000,9
2915,2020-05-01,1100,10
2916,2020-05-01,1200,11
2917,2020-05-01,1300,11
2918,2020-05-01,1400,11
2919,2020-05-01,1500,12
2920,2020-05-01,1600,11
2921,2020-05-01,1700,10
2922,2020-05-01,1800,10
2923,2020-05-01,1900,9
2924,2020-05-01,2000,8
2925,2020-05-01,2100,7
2926,2020-05-01,2200,6
2927,2020-05-01,2300,6
2928,2020-05-02,0,5
2929,2020-05-02,100,6
2930,2020-05-02,200,6
2931,2020-05-02,300,6
2932,2020-05-02,400,6
2933,2020-05-02,500,6
2934,2020-05-02,600,6
2935,2020-05-02,700,7
2936,2020-05-02,800,8
2937,2020-05-02,900,9
2938,2020-05-02,1000,10
2939,2020-05-02,1100,11
2940,2020-05-02,1200,12
2941,2020-05-02,1300,12
2942,2020-05-02,1400,12
2943,2020-05-02,1500,12
