,CountyName,Date,ConfirmedCovidCases
1795,Cavan,08/05/20,752
1796,Clare,08/05/20,303
1797,Cork,08/05/20,1207
1798,Donegal,08/05/20,469
1799,Dublin,08/05/20,11068
1800,Galway,08/05/20,388
1801,Kerry,08/05/20,303
1802,Kildare,08/05/20,1324
1803,Kilkenny,08/05/20,277
1804,Laois,08/05/20,247
1805,Leitrim,08/05/20,66
1806,Limerick,08/05/20,572
1807,Longford,08/05/20,264
1808,Louth,08/05/20,721
1809,Mayo,08/05/20,522
1810,Meath,08/05/20,758
1811,Monaghan,08/05/20,447
1812,Offaly,08/05/20,350
1813,Roscommon,08/05/20,235
1814,Sligo,08/05/20,116
1815,Tipperary,08/05/20,517
1816,Waterford,08/05/20,143
1817,Westmeath,08/05/20,641
1818,Wexford,08/05/20,199
1819,Wicklow,08/05/20,643
1820,Carlow,09/05/20,141
1821,Cavan,09/05/20,753
1822,Clare,09/05/20,305
1823,Cork,09/05/20,1232
1824,Donegal,09/05/20,472
1825,Dublin,09/05/20,11175
1826,Galway,09/05/20,392
1827,Kerry,09/05/20,303
1828,Kildare,09/05/20,1331
1829,Kilkenny,09/05/20,280
1830,Laois,09/05/20,248
1831,Leitrim,09/05/20,74
1832,Limerick,09/05/20,582
1833,Longford,09/05/20,267
1834,Louth,09/05/20,730
1835,Mayo,09/05/20,522
1836,Meath,09/05/20,760
1837,Monaghan,09/05/20,449
1838,Offaly,09/05/20,351
1839,Roscommon,09/05/20,247
1840,Sligo,09/05/20,123
1841,Tipperary,09/05/20,523
1842,Waterford,09/05/20,143
1843,Westmeath,09/05/20,643
1844,Wexford,09/05/20,202
1845,Wicklow,09/05/20,646
1846,Carlow,10/05/20,141
1847,Cavan,10/05/20,757
1848,Clare,10/05/20,306
1849,Cork,10/05/20,1234
1850,Donegal,10/05/20,474
1851,Dublin,10/05/20,11235
1852,Galway,10/05/20,400
1853,Kerry,10/05/20,305
1854,Kildare,10/05/20,1337
1855,Kilkenny,10/05/20,284
1856,Laois,10/05/20,249
1857,Leitrim,10/05/20,74
1858,Limerick,10/05/20,588
1859,Longford,10/05/20,269
1860,Louth,10/05/20,733
1861,Mayo,10/05/20,537
1862,Meath,10/05/20,769
1863,Monaghan,10/05/20,454
1864,Offaly,10/05/20,358
1865,Roscommon,10/05/20,297
1866,Sligo,10/05/20,127
1867,Tipperary,10/05/20,524
1868,Waterford,10/05/20,143
1869,Westmeath,10/05/20,643
1870,Wexford,10/05/20,202
1871,Wicklow,10/05/20,649
1872,Carlow,11/05/20,143
1873,Cavan,11/05/20,765
1874,Clare,11/05/20,308
1875,Cork,11/05/20,1238
1876,Donegal,11/05/20,472
1877,Dublin,11/05/20,11242
1878,Galway,11/05/20,402
1879,Kerry,11/05/20,305
1880,Kildare,11/05/20,1344
1881,Kilkenny,11/05/20,291
1882,Laois,11/05/20,249
1883,Leitrim,11/05/20,75
1884,Limerick,11/05/20,588
1885,Longford,11/05/20,270
1886,Louth,11/05/20,735
1887,Mayo,11/05/20,538
1888,Meath,11/05/20,769
1889,Monaghan,11/05/20,458
1890,Offaly,11/05/20,360
1891,Roscommon,11/05/20,298
1892,Sligo,11/05/20,128
1893,Tipperary,11/05/20,524
1894,Waterford,11/05/20,144
1895,Westmeath,11/05/20,645
1896,Wexford,11/05/20,206
1897,Wicklow,11/05/20,647
1898,Carlow,12/05/20,143
1899,Cavan,12/05/20,767
1900,Clare,12/05/20,308
1901,Cork,12/05/20,1249
1902,Donegal,12/05/20,473
1903,Dublin,12/05/20,11308
1904,Galway,12/05/20,405
1905,Kerry,12/05/20,305
1906,Kildare,12/05/20,1348
1907,Kilkenny,12/05/20,292
1908,Laois,12/05/20,249
1909,Leitrim,12/05/20,77
1910,Limerick,12/05/20,591
1911,Longford,12/05/20,272
1912,Louth,12/05/20,734
1913,Mayo,12/05/20,541
1914,Meath,12/05/20,770
1915,Monaghan,12/05/20,464
1916,Offaly,12/05/20,362
1917,Roscommon,12/05/20,298
1918,Sligo,12/05/20,128
1919,Tipperary,12/05/20,524
1920,Waterford,12/05/20,144
1921,Westmeath,12/05/20,648
1922,Wexford,12/05/20,208
1923,Wicklow,12/05/20,651
1924,Carlow,13/05/20,144
1925,Cavan,13/05/20,774
1926,Clare,13/05/20,312
1927,Cork,13/05/20,1256
1928,Donegal,13/05/20,473
1929,Dublin,13/05/20,11557
1930,Galway,13/05/20,408
1931,Kerry,13/05/20,306
1932,Kildare,13/05/20,1352
1933,Kilkenny,13/05/20,293
1934,Laois,13/05/20,251
1935,Leitrim,13/05/20,77
1936,Limerick,13/05/20,595
1937,Longford,13/05/20,273
1938,Louth,13/05/20,740
1939,Mayo,13/05/20,542
1940,Meath,13/05/20,773
1941,Monaghan,13/05/20,467
1942,Offaly,13/05/20,435
1943,Roscommon,13/05/20,299
1944,Sligo,13/05/20,128
1945,Tipperary,13/05/20,516
1946,Waterford,13/05/20,144
1947,Westmeath,13/05/20,652
1948,Wexford,13/05/20,208
1949,Wicklow,13/05/20,652
1950,Carlow,14/05/20,144
1951,Cavan,14/05/20,776
1952,Clare,14/05/20,314
1953,Cork,14/05/20,1346
1954,Donegal,14/05/20,474
1955,Dublin,14/05/20,11557
1956,Galway,14/05/20,412
1957,Kerry,14/05/20,307
1958,Kildare,14/05/20,1357
1959,Kilkenny,14/05/20,295
1960,Laois,14/05/20,251
1961,Leitrim,14/05/20,79
1962,Limerick,14/05/20,596
1963,Longford,14/05/20,273
1964,Louth,14/05/20,741
1965,Mayo,14/05/20,542
1966,Meath,14/05/20,776
1967,Monaghan,14/05/20,468
1968,Offaly,14/05/20,455
1969,Roscommon,14/05/20,300
1970,Sligo,14/05/20,129
1971,Tipperary,14/05/20,521
1972,Waterford,14/05/20,144
1973,Westmeath,14/05/20,654
1974,Wexford,14/05/20,211
1975,Wicklow,14/05/20,657
1976,Carlow,15/05/20,146
1977,Cavan,15/05/20,781
1978,Clare,15/05/20,314
1979,Cork,15/05/20,1352
1980,Donegal,15/05/20,475
1981,Dublin,15/05/20,11666
1982,Galway,15/05/20,418
1983,Kerry,15/05/20,307
1984,Kildare,15/05/20,1361
1985,Kilkenny,15/05/20,298
1986,Laois,15/05/20,253
1987,Leitrim,15/05/20,79
1988,Limerick,15/05/20,601
1989,Longford,15/05/20,277
1990,Louth,15/05/20,739
1991,Mayo,15/05/20,547
1992,Meath,15/05/20,778
1993,Monaghan,15/05/20,480
1994,Offaly,15/05/20,459
1995,Roscommon,15/05/20,301
1996,Sligo,15/05/20,129
1997,Tipperary,15/05/20,523
1998,Waterford,15/05/20,146
1999,Westmeath,15/05/20,655
2000,Wexford,15/05/20,212
2001,Wicklow,15/05/20,656
2002,Carlow,16/05/20,147
2003,Cavan,16/05/20,788
2004,Clare,16/05/20,315
2005,Cork,16/05/20,1361
2006,Donegal,16/05/20,475
2007,Dublin,16/05/20,11693
2008,Galway,16/05/20,432
2009,Kerry,16/05/20,307
2010,Kildare,16/05/20,1367
2011,Kilkenny,16/05/20,300
2012,Laois,16/05/20,253
2013,Leitrim,16/05/20,79
2014,Limerick,16/05/20,602
2015,Longford,16/05/20,279
2016,Louth,16/05/20,740
2017,Mayo,16/05/20,552
2018,Meath,16/05/20,780
2019,Monaghan,16/05/20,480
2020,Offaly,16/05/20,459
2021,Roscommon,16/05/20,304
2022,Sligo,16/05/20,129
2023,Tipperary,16/05/20,524
2024,Waterford,16/05/20,147
2025,Westmeath,16/05/20,654
2026,Wexford,16/05/20,212
2027,Wicklow,16/05/20,657
2028,Carlow,17/05/20,148
2029,Cavan,17/05/20,800
2030,Clare,17/05/20,315
2031,Cork,17/05/20,1372
2032,Donegal,17/05/20,477
2033,Dublin,17/05/20,11759
2034,Galway,17/05/20,438
2035,Kerry,17/05/20,308
2036,Kildare,17/05/20,1379
2037,Kilkenny,17/05/20,302
2038,Laois,17/05/20,254
2039,Leitrim,17/05/20,80
2040,Limerick,17/05/20,603
2041,Longford,17/05/20,279
2042,Louth,17/05/20,743
2043,Mayo,17/05/20,556
2044,Meath,17/05/20,782
2045,Monaghan,17/05/20,485
2046,Offaly,17/05/20,461
2047,Roscommon,17/05/20,307
2048,Sligo,17/05/20,129
2049,Tipperary,17/05/20,525
2050,Waterford,17/05/20,147
2051,Westmeath,17/05/20,656
2052,Wexford,17/05/20,212
2053,Wicklow,17/05/20,659
2054,Carlow,18/05/20,149
2055,Cavan,18/05/20,802
2056,Clare,18/05/20,315
2057,Cork,18/05/20,1376
2058,Donegal,18/05/20,477
2059,Dublin,18/05/20,11733
2060,Galway,18/05/20,445
2061,Kerry,18/05/20,308
2062,Kildare,18/05/20,1379
2063,Kilkenny,18/05/20,307
2064,Laois,18/05/20,254
2065,Leitrim,18/05/20,82
2066,Limerick,18/05/20,610
2067,Longford,18/05/20,279
2068,Louth,18/05/20,745
2069,Mayo,18/05/20,558
2070,Meath,18/05/20,787
2071,Monaghan,18/05/20,485
2072,Offaly,18/05/20,468
2073,Roscommon,18/05/20,308
2074,Sligo,18/05/20,129
2075,Tipperary,18/05/20,528
2076,Waterford,18/05/20,148
2077,Westmeath,18/05/20,658
2078,Wexford,18/05/20,217
2079,Wicklow,18/05/20,657
2080,Carlow,19/05/20,150
2081,Cavan,19/05/20,804
2082,Clare,19/05/20,315
2083,Cork,19/05/20,1386
2084,Donegal,19/05/20,479
2085,Dublin,19/05/20,11765
2086,Galway,19/05/20,445
2087,Kerry,19/05/20,308
2088,Kildare,19/05/20,1381
2089,Kilkenny,19/05/20,307
2090,Laois,19/05/20,256
2091,Leitrim,19/05/20,82
2092,Limerick,19/05/20,612
2093,Longford,19/05/20,280
2094,Louth,19/05/20,748
2095,Mayo,19/05/20,560
2096,Meath,19/05/20,788
2097,Monaghan,19/05/20,488
2098,Offaly,19/05/20,472
2099,Roscommon,19/05/20,310
2100,Sligo,19/05/20,129
2101,Tipperary,19/05/20,529
2102,Waterford,19/05/20,148
2103,Westmeath,19/05/20,658
2104,Wexford,19/05/20,217
2105,Wicklow,19/05/20,657
2106,Carlow,20/05/20,151
2107,Cavan,20/05/20,804
2108,Clare,20/05/20,319
2109,Cork,20/05/20,1398
2110,Donegal,20/05/20,478
2111,Dublin,20/05/20,11794
2112,Galway,20/05/20,451
2113,Kerry,20/05/20,308
2114,Kildare,20/05/20,1383
2115,Kilkenny,20/05/20,316
2116,Laois,20/05/20,256
2117,Leitrim,20/05/20,82
2118,Limerick,20/05/20,615
2119,Longford,20/05/20,280
2120,Louth,20/05/20,751
2121,Mayo,20/05/20,560
2122,Meath,20/05/20,790
2123,Monaghan,20/05/20,489
2124,Offaly,20/05/20,473
2125,Roscommon,20/05/20,312
2126,Sligo,20/05/20,129
2127,Tipperary,20/05/20,529
2128,Waterford,20/05/20,148
2129,Westmeath,20/05/20,661
2130,Wexford,20/05/20,217
2131,Wicklow,20/05/20,657
2132,Carlow,21/05/20,151
2133,Cavan,21/05/20,815
2134,Clare,21/05/20,319
2135,Cork,21/05/20,1420
2136,Donegal,21/05/20,478
2137,Dublin,21/05/20,11830
2138,Galway,21/05/20,455
2139,Kerry,21/05/20,308
2140,Kildare,21/05/20,1387
2141,Kilkenny,21/05/20,319
2142,Laois,21/05/20,256
2143,Leitrim,21/05/20,82
2144,Limerick,21/05/20,615
2145,Longford,21/05/20,280
2146,Louth,21/05/20,756
2147,Mayo,21/05/20,564
2148,Meath,21/05/20,795
2149,Monaghan,21/05/20,489
2150,Offaly,21/05/20,475
2151,Roscommon,21/05/20,314
2152,Sligo,21/05/20,129
2153,Tipperary,21/05/20,528
2154,Waterford,21/05/20,149
2155,Westmeath,21/05/20,661
2156,Wexford,21/05/20,217
2157,Wicklow,21/05/20,659
2158,Carlow,22/05/20,152
2159,Cavan,22/05/20,824
2160,Clare,22/05/20,321
2161,Cork,22/05/20,1428
2162,Donegal,22/05/20,478
2163,Dublin,22/05/20,11873
2164,Galway,22/05/20,458
2165,Kerry,22/05/20,308
2166,Kildare,22/05/20,1392
2167,Kilkenny,22/05/20,334
2168,Laois,22/05/20,256
2169,Leitrim,22/05/20,82
2170,Limerick,22/05/20,616
2171,Longford,22/05/20,280
2172,Louth,22/05/20,756
2173,Mayo,22/05/20,568
2174,Meath,22/05/20,797
2175,Monaghan,22/05/20,501
2176,Offaly,22/05/20,478
2177,Roscommon,22/05/20,318
2178,Sligo,22/05/20,129
2179,Tipperary,22/05/20,528
2180,Waterford,22/05/20,151
2181,Westmeath,22/05/20,663
2182,Wexford,22/05/20,217
2183,Wicklow,22/05/20,661
2184,Carlow,23/05/20,152
2185,Cavan,23/05/20,825
2186,Clare,23/05/20,322
2187,Cork,23/05/20,1438
2188,Donegal,23/05/20,478
2189,Dublin,23/05/20,11876
2190,Galway,23/05/20,461
2191,Kerry,23/05/20,308
2192,Kildare,23/05/20,1390
2193,Kilkenny,23/05/20,334
2194,Laois,23/05/20,256
2195,Leitrim,23/05/20,82
2196,Limerick,23/05/20,619
2197,Longford,23/05/20,281
2198,Louth,23/05/20,759
2199,Mayo,23/05/20,568
2200,Meath,23/05/20,797
2201,Monaghan,23/05/20,501
2202,Offaly,23/05/20,478
2203,Roscommon,23/05/20,319
2204,Sligo,23/05/20,129
2205,Tipperary,23/05/20,528
2206,Waterford,23/05/20,151
2207,Westmeath,23/05/20,663
2208,Wexford,23/05/20,217
2209,Wicklow,23/05/20,661
2210,Carlow,24/05/20,152
2211,Cavan,24/05/20,827
2212,Clare,24/05/20,322
2213,Cork,24/05/20,1440
2214,Donegal,24/05/20,478
2215,Dublin,24/05/20,11894
2216,Galway,24/05/20,461
2217,Kerry,24/05/20,308
2218,Kildare,24/05/20,1395
2219,Kilkenny,24/05/20,334
2220,Laois,24/05/20,257
2221,Leitrim,24/05/20,82
2222,Limerick,24/05/20,622
2223,Longford,24/05/20,281
2224,Louth,24/05/20,759
2225,Mayo,24/05/20,568
2226,Meath,24/05/20,797
2227,Monaghan,24/05/20,503
2228,Offaly,24/05/20,479
2229,Roscommon,24/05/20,319
2230,Sligo,24/05/20,129
2231,Tipperary,24/05/20,528
2232,Waterford,24/05/20,151
2233,Westmeath,24/05/20,663
2234,Wexford,24/05/20,217
2235,Wicklow,24/05/20,663
2236,Carlow,25/05/20,152
2237,Cavan,25/05/20,829
2238,Clare,25/05/20,322
2239,Cork,25/05/20,1451
2240,Donegal,25/05/20,478
2241,Dublin,25/05/20,11961
2242,Galway,25/05/20,464
2243,Kerry,25/05/20,308
2244,Kildare,25/05/20,1408
2245,Kilkenny,25/05/20,336
2246,Laois,25/05/20,258
2247,Leitrim,25/05/20,82
2248,Limerick,25/05/20,624
2249,Longford,25/05/20,281
2250,Louth,25/05/20,759
2251,Mayo,25/05/20,568
2252,Meath,25/05/20,797
2253,Monaghan,25/05/20,503
2254,Offaly,25/05/20,479
2255,Roscommon,25/05/20,319
2256,Sligo,25/05/20,129
2257,Tipperary,25/05/20,528
2258,Waterford,25/05/20,151
2259,Westmeath,25/05/20,664
2260,Wexford,25/05/20,216
2261,Wicklow,25/05/20,663
2262,Carlow,26/05/20,154
2263,Cavan,26/05/20,833
2264,Clare,26/05/20,322
2265,Cork,26/05/20,1458
2266,Donegal,26/05/20,477
2267,Dublin,26/05/20,11996
2268,Galway,26/05/20,473
2269,Kerry,26/05/20,308
2270,Kildare,26/05/20,1414
2271,Kilkenny,26/05/20,337
2272,Laois,26/05/20,258
2273,Leitrim,26/05/20,83
2274,Limerick,26/05/20,626
2275,Longford,26/05/20,281
2276,Louth,26/05/20,759
2277,Mayo,26/05/20,569
2278,Meath,26/05/20,793
2279,Monaghan,26/05/20,504
2280,Offaly,26/05/20,478
2281,Roscommon,26/05/20,320
2282,Sligo,26/05/20,129
2283,Tipperary,26/05/20,528
2284,Waterford,26/05/20,151
2285,Westmeath,26/05/20,665
2286,Wexford,26/05/20,216
2287,Wicklow,26/05/20,663
2288,Carlow,27/05/20,155
2289,Cavan,27/05/20,833
2290,Clare,27/05/20,322
2291,Cork,27/05/20,1464
2292,Donegal,27/05/20,477
2293,Dublin,27/05/20,12023
2294,Galway,27/05/20,476
2295,Kerry,27/05/20,308
2296,Kildare,27/05/20,1416
2297,Kilkenny,27/05/20,337
2298,Laois,27/05/20,258
2299,Leitrim,27/05/20,83
2300,Limerick,27/05/20,627
2301,Longford,27/05/20,280
2302,Louth,27/05/20,759
2303,Mayo,27/05/20,569
2304,Meath,27/05/20,793
2305,Monaghan,27/05/20,504
2306,Offaly,27/05/20,478
2307,Roscommon,27/05/20,320
2308,Sligo,27/05/20,129
2309,Tipperary,27/05/20,528
2310,Waterford,27/05/20,152
2311,Westmeath,27/05/20,667
2312,Wexford,27/05/20,216
2313,Wicklow,27/05/20,663
2314,Carlow,28/05/20,158
2315,Cavan,28/05/20,833
2316,Clare,28/05/20,323
2317,Cork,28/05/20,1472
2318,Donegal,28/05/20,477
2319,Dublin,28/05/20,12031
2320,Galway,28/05/20,476
2321,Kerry,28/05/20,308
2322,Kildare,28/05/20,1416
2323,Kilkenny,28/05/20,337
2324,Laois,28/05/20,258
2325,Leitrim,28/05/20,83
2326,Limerick,28/05/20,628
2327,Longford,28/05/20,281
2328,Louth,28/05/20,763
2329,Mayo,28/05/20,571
2330,Meath,28/05/20,795
2331,Monaghan,28/05/20,507
2332,Offaly,28/05/20,478
2333,Roscommon,28/05/20,321
2334,Sligo,28/05/20,129
2335,Tipperary,28/05/20,527
2336,Waterford,28/05/20,152
2337,Westmeath,28/05/20,667
2338,Wexford,28/05/20,216
2339,Wicklow,28/05/20,663
2340,Carlow,29/05/20,166
2341,Cavan,29/05/20,834
2342,Clare,29/05/20,323
2343,Cork,29/05/20,1477
2344,Donegal,29/05/20,477
2345,Dublin,29/05/20,12042
2346,Galway,29/05/20,478
2347,Kerry,29/05/20,308
2348,Kildare,29/05/20,1416
2349,Kilkenny,29/05/20,338
2350,Laois,29/05/20,259
2351,Leitrim,29/05/20,83
2352,Limerick,29/05/20,629
2353,Longford,29/05/20,283
2354,Louth,29/05/20,766
2355,Mayo,29/05/20,571
2356,Meath,29/05/20,797
2357,Monaghan,29/05/20,509
2358,Offaly,29/05/20,478
2359,Roscommon,29/05/20,333
2360,Sligo,29/05/20,129
2361,Tipperary,29/05/20,529
2362,Waterford,29/05/20,152
2363,Westmeath,29/05/20,668
2364,Wexford,29/05/20,216
2365,Wicklow,29/05/20,663
2366,Carlow,30/05/20,166
2367,Cavan,30/05/20,839
2368,Clare,30/05/20,360
2369,Cork,30/05/20,1514
2370,Donegal,30/05/20,477
2371,Dublin,30/05/20,12052
2372,Galway,30/05/20,480
2373,Kerry,30/05/20,308
2374,Kildare,30/05/20,1417
2375,Kilkenny,30/05/20,338
2376,Laois,30/05/20,259
2377,Leitrim,30/05/20,83
2378,Limerick,30/05/20,594
2379,Longford,30/05/20,283
2380,Louth,30/05/20,768
2381,Mayo,30/05/20,571
2382,Meath,30/05/20,796
2383,Monaghan,30/05/20,509
2384,Offaly,30/05/20,478
2385,Roscommon,30/05/20,333
2386,Sligo,30/05/20,129
2387,Tipperary,30/05/20,530
2388,Waterford,30/05/20,153
2389,Westmeath,30/05/20,669
2390,Wexford,30/05/20,216
2391,Wicklow,30/05/20,663
2392,Carlow,31/05/20,166
2393,Cavan,31/05/20,844
2394,Clare,31/05/20,368
2395,Cork,31/05/20,1517
2396,Donegal,31/05/20,477
2397,Dublin,31/05/20,12090
2398,Galway,31/05/20,482
2399,Kerry,31/05/20,308
2400,Kildare,31/05/20,1419
2401,Kilkenny,31/05/20,338
2402,Laois,31/05/20,259
2403,Leitrim,31/05/20,83
2404,Limerick,31/05/20,581
2405,Longford,31/05/20,283
2406,Louth,31/05/20,776
2407,Mayo,31/05/20,570
2408,Meath,31/05/20,800
2409,Monaghan,31/05/20,512
2410,Offaly,31/05/20,478
2411,Roscommon,31/05/20,335
2412,Sligo,31/05/20,129
2413,Tipperary,31/05/20,538
2414,Waterford,31/05/20,153
2415,Westmeath,31/05/20,670
2416,Wexford,31/05/20,213
2417,Wicklow,31/05/20,667
2418,Carlow,01/06/20,166
2419,Cavan,01/06/20,844
2420,Clare,01/06/20,369
2421,Cork,01/06/20,1517
2422,Donegal,01/06/20,477
2423,Dublin,01/06/20,12093
2424,Galway,01/06/20,482
2425,Kerry,01/06/20,308
2426,Kildare,01/06/20,1419
2427,Kilkenny,01/06/20,339
2428,Laois,01/06/20,260
2429,Leitrim,01/06/20,83
2430,Limerick,01/06/20,582
2431,Longford,01/06/20,283
2432,Louth,01/06/20,775
2433,Mayo,01/06/20,570
2434,Meath,01/06/20,801
2435,Monaghan,01/06/20,512
2436,Offaly,01/06/20,478
2437,Roscommon,01/06/20,336
2438,Sligo,01/06/20,129
2439,Tipperary,01/06/20,539
2440,Waterford,01/06/20,152
2441,Westmeath,01/06/20,670
2442,Wexford,01/06/20,213
2443,Wicklow,01/06/20,667
2444,Carlow,02/06/20,169
2445,Cavan,02/06/20,846
2446,Clare,02/06/20,369
2447,Cork,02/06/20,1521
2448,Donegal,02/06/20,477
2449,Dublin,02/06/20,12109
2450,Galway,02/06/20,481
2451,Kerry,02/06/20,308
2452,Kildare,02/06/20,1419
2453,Kilkenny,02/06/20,339
2454,Laois,02/06/20,260
2455,Leitrim,02/06/20,83
2456,Limerick,02/06/20,582
2457,Longford,02/06/20,284
2458,Louth,02/06/20,776
2459,Mayo,02/06/20,570
2460,Meath,02/06/20,802
2461,Monaghan,02/06/20,521
2462,Offaly,02/06/20,479
2463,Roscommon,02/06/20,337
2464,Sligo,02/06/20,129
2465,Tipperary,02/06/20,540
2466,Waterford,02/06/20,152
2467,Westmeath,02/06/20,670
2468,Wexford,02/06/20,213
2469,Wicklow,02/06/20,668
2470,Carlow,03/06/20,169
2471,Cavan,03/06/20,854
2472,Clare,03/06/20,369
2473,Cork,03/06/20,1527
2474,Donegal,03/06/20,472
2475,Dublin,03/06/20,12118
2476,Galway,03/06/20,481
2477,Kerry,03/06/20,308
2478,Kildare,03/06/20,1419
2479,Kilkenny,03/06/20,340
2480,Laois,03/06/20,260
2481,Leitrim,03/06/20,83
2482,Limerick,03/06/20,582
2483,Longford,03/06/20,284
2484,Louth,03/06/20,777
2485,Mayo,03/06/20,570
2486,Meath,03/06/20,804
2487,Monaghan,03/06/20,527
2488,Offaly,03/06/20,479
2489,Roscommon,03/06/20,337
2490,Sligo,03/06/20,129
2491,Tipperary,03/06/20,540
2492,Waterford,03/06/20,154
2493,Westmeath,03/06/20,671
2494,Wexford,03/06/20,213
2495,Wicklow,03/06/20,668
2496,Carlow,04/06/20,168
2497,Cavan,04/06/20,858
2498,Clare,04/06/20,368
2499,Cork,04/06/20,1528
2500,Donegal,04/06/20,472
2501,Dublin,04/06/20,12127
2502,Galway,04/06/20,481
2503,Kerry,04/06/20,308
2504,Kildare,04/06/20,1423
2505,Kilkenny,04/06/20,344
2506,Laois,04/06/20,261
2507,Leitrim,04/06/20,84
2508,Limerick,04/06/20,582
2509,Longford,04/06/20,284
2510,Louth,04/06/20,777
2511,Mayo,04/06/20,570
2512,Meath,04/06/20,805
2513,Monaghan,04/06/20,528
2514,Offaly,04/06/20,479
2515,Roscommon,04/06/20,337
2516,Sligo,04/06/20,128
2517,Tipperary,04/06/20,540
2518,Waterford,04/06/20,154
2519,Westmeath,04/06/20,671
2520,Wexford,04/06/20,214
2521,Wicklow,04/06/20,668
2522,Carlow,05/06/20,168
2523,Cavan,05/06/20,858
2524,Clare,05/06/20,368
2525,Cork,05/06/20,1529
2526,Donegal,05/06/20,471
2527,Dublin,05/06/20,12139
2528,Galway,05/06/20,481
2529,Kerry,05/06/20,308
2530,Kildare,05/06/20,1423
2531,Kilkenny,05/06/20,344
2532,Laois,05/06/20,262
2533,Leitrim,05/06/20,84
2534,Limerick,05/06/20,582
2535,Longford,05/06/20,285
2536,Louth,05/06/20,777
2537,Mayo,05/06/20,570
2538,Meath,05/06/20,806
2539,Monaghan,05/06/20,528
2540,Offaly,05/06/20,479
2541,Roscommon,05/06/20,337
2542,Sligo,05/06/20,128
2543,Tipperary,05/06/20,540
2544,Waterford,05/06/20,154
2545,Westmeath,05/06/20,671
2546,Wexford,05/06/20,214
2547,Wicklow,05/06/20,670
2548,Carlow,06/06/20,168
2549,Cavan,06/06/20,858
2550,Clare,06/06/20,368
2551,Cork,06/06/20,1529
2552,Donegal,06/06/20,471
2553,Dublin,06/06/20,12158
2554,Galway,06/06/20,481
2555,Kerry,06/06/20,308
2556,Kildare,06/06/20,1423
2557,Kilkenny,06/06/20,345
2558,Laois,06/06/20,262
2559,Leitrim,06/06/20,84
2560,Limerick,06/06/20,583
2561,Longford,06/06/20,285
2562,Louth,06/06/20,776
2563,Mayo,06/06/20,570
2564,Meath,06/06/20,804
2565,Monaghan,06/06/20,530
2566,Offaly,06/06/20,479
2567,Roscommon,06/06/20,337
2568,Sligo,06/06/20,128
2569,Tipperary,06/06/20,540
2570,Waterford,06/06/20,154
2571,Westmeath,06/06/20,671
2572,Wexford,06/06/20,216
2573,Wicklow,06/06/20,670
2574,Carlow,07/06/20,167
2575,Cavan,07/06/20,858
2576,Clare,07/06/20,368
2577,Cork,07/06/20,1529
2578,Donegal,07/06/20,471
2579,Dublin,07/06/20,12159
2580,Galway,07/06/20,483
2581,Kerry,07/06/20,308
2582,Kildare,07/06/20,1424
2583,Kilkenny,07/06/20,345
2584,Laois,07/06/20,262
2585,Leitrim,07/06/20,84
2586,Limerick,07/06/20,583
2587,Longford,07/06/20,285
2588,Louth,07/06/20,778
2589,Mayo,07/06/20,570
2590,Meath,07/06/20,804
2591,Monaghan,07/06/20,531
2592,Offaly,07/06/20,480
2593,Roscommon,07/06/20,338
2594,Sligo,07/06/20,128
2595,Tipperary,07/06/20,540
2596,Waterford,07/06/20,154
2597,Westmeath,07/06/20,671
2598,Wexford,07/06/20,216
2599,Wicklow,07/06/20,670
2600,Carlow,08/06/20,168
2601,Cavan,08/06/20,858
2602,Clare,08/06/20,368
2603,Cork,08/06/20,1531
2604,Donegal,08/06/20,470
2605,Dublin,08/06/20,12163
2606,Galway,08/06/20,483
2607,Kerry,08/06/20,308
2608,Kildare,08/06/20,1424
2609,Kilkenny,08/06/20,345
2610,Laois,08/06/20,262
2611,Leitrim,08/06/20,84
2612,Limerick,08/06/20,583
2613,Longford,08/06/20,285
2614,Louth,08/06/20,778
2615,Mayo,08/06/20,570
2616,Meath,08/06/20,804
2617,Monaghan,08/06/20,531
2618,Offaly,08/06/20,480
2619,Roscommon,08/06/20,338
2620,Sligo,08/06/20,128
2621,Tipperary,08/06/20,540
2622,Waterford,08/06/20,154
2623,Westmeath,08/06/20,671
2624,Wexford,08/06/20,216
2625,Wicklow,08/06/20,670
